sample_id,filepath,filename,umap_x,umap_y,tags,width,height,size_bytes,latitude,longitude,site,camera_type
6967ec764644523b2e554847,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo2_ene_2026/La Capilla/Celular/20260107_085412.jpg,20260107_085412.jpg,8.962386,2.9063785,,3024,4032,6237642,-34.4737669,-70.93650049972223,La Capilla,ground
6967ec764644523b2e554848,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo2_ene_2026/La Capilla/Celular/20260107_085415.jpg,20260107_085415.jpg,8.086035,7.2436266,,3024,4032,6381869,-34.4737815,-70.93647789972222,La Capilla,ground
6967ec764644523b2e554849,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo2_ene_2026/La Capilla/Celular/20260107_085417.jpg,20260107_085417.jpg,6.463775,3.2647958,,3024,4032,6485308,-34.4737827,-70.93647459972223,La Capilla,ground
6967ec764644523b2e55484a,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo2_ene_2026/La Capilla/Celular/20260107_085422.jpg,20260107_085422.jpg,6.494093,7.18411,,3024,4032,6373938,-34.473781,-70.9364481,La Capilla,ground
6967ec764644523b2e55484b,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo2_ene_2026/La Capilla/Celular/20260107_085426.jpg,20260107_085426.jpg,6.9776435,2.635791,,3024,4032,7167489,-34.473781299722226,-70.93642719972223,La Capilla,ground
6967ec764644523b2e55484c,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo2_ene_2026/La Capilla/Celular/20260107_085430.jpg,20260107_085430.jpg,8.147035,2.1904154,,3024,4032,6140303,-34.473783599722225,-70.9364147,La Capilla,ground
6967ec764644523b2e55484d,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo2_ene_2026/La Capilla/Celular/20260107_085433.jpg,20260107_085433.jpg,6.354647,3.3756201,,3024,4032,6596169,-34.473788999722224,-70.9364113,La Capilla,ground
6967ec764644523b2e55484e,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo2_ene_2026/La Capilla/Celular/20260107_085435.jpg,20260107_085435.jpg,6.864186,2.6981394,,3024,4032,6722873,-34.473788599722226,-70.9364063,La Capilla,ground
6967ec764644523b2e55484f,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo2_ene_2026/La Capilla/Celular/20260107_085439.jpg,20260107_085439.jpg,5.7415414,5.2987814,,3024,4032,5854666,-34.4737889,-70.93640019972223,La Capilla,ground
6967ec764644523b2e554850,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo2_ene_2026/La Capilla/Celular/20260107_085442.jpg,20260107_085442.jpg,8.785057,3.8023462,,3024,4032,6491981,-34.4737865,-70.9363893,La Capilla,ground
6967ec764644523b2e554851,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo2_ene_2026/La Capilla/Celular/20260107_085445.jpg,20260107_085445.jpg,6.1157136,4.5273204,,3024,4032,6568280,-34.473789099722225,-70.9363764,La Capilla,ground
6967ec764644523b2e554852,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo2_ene_2026/La Capilla/Celular/20260107_085450.jpg,20260107_085450.jpg,9.416846,4.983869,,3024,4032,6302907,-34.4737969,-70.93636109972222,La Capilla,ground
6967ec764644523b2e554853,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo2_ene_2026/La Capilla/Celular/20260107_085453.jpg,20260107_085453.jpg,8.312593,7.2656903,,3024,4032,5489959,-34.4737967,-70.936361,La Capilla,ground
6967ec764644523b2e554854,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo2_ene_2026/La Capilla/Celular/20260107_085456.jpg,20260107_085456.jpg,7.80595,2.8785083,,3024,4032,6548474,-34.4737932,-70.9363447,La Capilla,ground
6967ec764644523b2e554855,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo2_ene_2026/La Capilla/Celular/20260107_085500.jpg,20260107_085500.jpg,7.483714,7.5920653,,3024,4032,5469250,-34.4737999,-70.93632399972222,La Capilla,ground
6967ec764644523b2e554856,/home/malezainia1/dev/INIA_DeepLearning_Ubuntu_mod_lleon/data/campo2_ene_2026/La Capilla/Celular/20260107_085503.jpg,20260107_085503.jpg,9.391667,3.1879883,,3024,4032,5742102,-34.4738027,-70.93630869972223,La Capilla,ground
